"Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay","delayed"
2007,7,3,2,1842,1913,1938,2015,"OO",5989,"N915SW",56,62,39,-37,-31,"GRB","ORD",174,5,12,0,,0,0,0,0,0,0,"NO"
2007,7,6,5,2225,2235,2336,2351,"OO",6350,"N916SW",71,76,57,-15,-10,"SFO","ONT",363,3,11,0,,0,0,0,0,0,0,"NO"
2007,7,7,6,1000,1008,1127,1131,"OO",6593,"N705SK",87,83,67,-4,-8,"BIL","DEN",455,8,12,0,,0,0,0,0,0,0,"NO"
2007,7,8,7,621,630,704,724,"OO",5897,"N957SW",103,114,88,-20,-9,"SGF","DEN",637,6,9,0,,0,0,0,0,0,0,"NO"
2007,7,8,7,927,929,1039,1047,"OO",6335,"N970SW",72,78,56,-8,-2,"MFR","SFO",329,4,12,0,,0,0,0,0,0,0,"NO"
2007,7,8,7,826,830,931,927,"OO",6555,"N982SW",65,57,34,4,-4,"DEN","GJT",212,4,27,0,,0,0,0,0,0,0,"NO"
2007,7,9,1,1333,1328,1400,1359,"OO",6196,"N973SW",87,91,61,1,5,"LEX","ORD",323,4,22,0,,0,0,0,0,0,0,"NO"
2007,7,9,1,1718,1552,1821,1702,"OO",6410,"N919SW",63,70,50,79,86,"BUR","SFO",326,3,10,0,,0,79,0,0,0,0,"YES"
2007,7,10,2,1801,1753,2025,2014,"OO",3872,"N464SW",84,81,62,11,8,"RNO","SLC",422,6,16,0,,0,0,0,0,0,0,"NO"
2007,7,10,2,1323,1325,1519,1522,"OO",5831,"N719SK",116,117,91,-3,-2,"DEN","MSO",679,5,20,0,,0,0,0,0,0,0,"NO"
2007,7,11,3,1354,1329,1626,1600,"OO",3925,"N455SW",92,91,76,26,25,"PSC","SLC",521,5,11,0,,0,26,0,0,0,0,"YES"
2007,7,11,3,602,604,707,658,"OO",5440,"N560SW",65,54,35,9,-2,"BFL","LAX",109,13,17,0,,0,0,0,0,0,0,"NO"
2007,7,11,3,921,932,1128,1153,"OO",6707,"N715SK",127,141,107,-25,-11,"DFW","ORD",802,6,14,0,,0,0,0,0,0,0,"NO"
2007,7,12,4,1733,1745,2027,2035,"OO",3906,"N863AS",114,110,96,-8,-12,"PDX","SLC",630,6,12,0,,0,0,0,0,0,0,"NO"
2007,7,12,4,608,610,723,725,"OO",5650,"N271YV",75,75,48,-2,-2,"SFO","ACV",250,7,20,0,,0,0,0,0,0,0,"NO"
2007,7,13,5,1059,1055,1127,1120,"OO",2523,"N698BR",88,85,67,7,4,"PIT","MKE",431,4,17,0,,0,0,0,0,0,0,"NO"
2007,7,13,5,1345,1354,1600,1554,"OO",3699,"N568SW",75,60,53,6,-9,"EKO","SLC",200,4,18,0,,0,0,0,0,0,0,"NO"
2007,7,13,5,1747,1750,2013,2020,"OO",4071,"N614SK",86,90,70,-7,-3,"SMF","SLC",532,6,10,0,,0,0,0,0,0,0,"NO"
2007,7,13,5,651,657,747,757,"OO",5780,"N586SW",56,60,44,-10,-6,"IPL","LAX",181,3,9,0,,0,0,0,0,0,0,"NO"
2007,7,13,5,1413,1421,1642,1655,"OO",6268,"N925SW",89,94,60,-13,-8,"ORD","CRW",416,7,22,0,,0,0,0,0,0,0,"NO"
2007,7,14,6,1650,1645,1806,1814,"OO",4022,"N668CA",76,89,60,-8,5,"SLC","MSO",436,6,10,0,,0,0,0,0,0,0,"NO"
2007,7,14,6,940,921,1102,1042,"OO",5405,"N223SW",82,81,63,20,19,"SFO","SBA",262,3,16,0,,0,0,0,0,0,20,"YES"
2007,7,14,6,1619,1556,1900,1840,"OO",5927,"N929SW",101,104,77,20,23,"DEN","DSM",589,4,20,0,,0,0,0,0,0,20,"YES"
2007,7,15,7,553,600,905,907,"OO",3920,"N433SW",132,127,107,-2,-7,"BLI","SLC",757,13,12,0,,0,0,0,0,0,0,"NO"
2007,7,15,7,1806,1745,1940,1912,"OO",5683,"N289YV",94,87,70,28,21,"SFO","MFR",329,5,19,0,,0,28,0,0,0,0,"YES"
2007,7,15,7,1652,1658,1752,1809,"OO",5869,"N918SW",60,71,46,-17,-6,"RAP","DEN",301,7,7,0,,0,0,0,0,0,0,"NO"
2007,7,15,7,1025,1032,1133,1142,"OO",6396,"N945SW",68,70,53,-9,-7,"SFO","BUR",326,2,13,0,,0,0,0,0,0,0,"NO"
2007,7,16,1,551,550,624,626,"OO",5517,"N569SW",33,36,20,-2,1,"MRY","SFO",77,5,8,0,,0,0,0,0,0,0,"NO"
2007,7,17,2,1706,1716,1821,1830,"OO",3792,"N441SW",75,74,57,-9,-10,"BZN","SLC",347,6,12,0,,0,0,0,0,0,0,"NO"
2007,7,17,2,1125,1128,1239,1240,"OO",3830,"N408SW",74,72,56,-1,-3,"BZN","SLC",347,6,12,0,,0,0,0,0,0,0,"NO"
2007,7,17,2,1537,1540,1625,1628,"OO",5757,"N251YV",48,48,38,-3,-3,"PDX","SEA",129,2,8,0,,0,0,0,0,0,0,"NO"
2007,7,18,3,949,950,1108,1100,"OO",4068,"N668CA",79,70,45,8,-1,"SLC","ASE",291,3,31,0,,0,0,0,0,0,0,"NO"
2007,7,18,3,621,631,709,716,"OO",5641,"N250YV",48,45,28,-7,-10,"PSP","LAX",110,9,11,0,,0,0,0,0,0,0,"NO"
2007,7,19,4,2232,2230,2325,2324,"OO",5552,"N561SW",53,54,34,1,2,"LAX","SAN",109,2,17,0,,0,0,0,0,0,0,"NO"
2007,7,19,4,1920,1933,2017,2024,"OO",5672,"N567SW",57,51,38,-7,-13,"FAT","SFO",158,11,8,0,,0,0,0,0,0,0,"NO"
2007,7,19,4,1006,1017,1056,1101,"OO",6382,"N978SW",110,104,90,-5,-11,"BOI","SFO",522,5,15,0,,0,0,0,0,0,0,"NO"
2007,7,21,6,1246,1256,1350,1355,"OO",6286,"N941SW",64,59,45,-5,-10,"GJT","DEN",212,8,11,0,,0,0,0,0,0,0,"NO"
2007,7,21,6,1658,1700,1735,1739,"OO",6619,"N910SW",37,39,17,-4,-2,"DEN","COS",72,5,15,0,,0,0,0,0,0,0,"NO"
2007,7,22,7,929,931,1030,1030,"OO",3736,"N216SW",61,59,43,0,-2,"TWF","SLC",175,6,12,0,,0,0,0,0,0,0,"NO"
2007,7,22,7,1337,1340,1657,1652,"OO",3912,"N459SW",140,132,111,5,-3,"SLC","OMA",839,4,25,0,,0,0,0,0,0,0,"NO"
2007,7,22,7,1520,1517,1603,1603,"OO",5442,"N289YV",43,46,23,0,3,"LAX","SBA",89,3,17,0,,0,0,0,0,0,0,"NO"
2007,7,23,1,1040,1049,1242,1242,"OO",5911,"N983SW",122,113,103,0,-9,"MSO","DEN",679,11,8,0,,0,0,0,0,0,0,"NO"
2007,7,24,2,1900,1900,1951,1954,"OO",5502,"N221SW",51,54,33,-3,0,"LAX","SAN",109,4,14,0,,0,0,0,0,0,0,"NO"
2007,7,24,2,1109,1115,1240,1246,"OO",6534,"N935SW",91,91,70,-6,-6,"DEN","IDA",458,5,16,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,829,829,908,907,"OO",3941,"N464SW",99,98,73,1,0,"SLC","RDM",526,4,22,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,1338,1339,1734,1729,"OO",3998,"N455SW",176,170,157,5,-1,"SLC","LIT",1156,3,16,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,936,940,1402,1355,"OO",4058,"N807SK",206,195,187,7,-4,"SLC","BHM",1472,3,16,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,1422,1435,1513,1530,"OO",6071,"N919SW",51,55,33,-17,-13,"PIA","ORD",130,6,12,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,1735,1744,1938,1933,"OO",6125,"N973SW",123,109,86,5,-9,"FAR","ORD",557,22,15,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,1531,1535,1600,1611,"OO",6234,"N962SW",89,96,71,-11,-4,"FSD","DEN",483,7,11,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,2015,1835,2132,1925,"OO",6360,"N941SW",137,110,116,127,100,"SLC","SFO",599,5,16,0,,0,127,0,0,0,0,"YES"
2007,7,26,4,1826,1827,2026,2036,"OO",5991,"N938SW",60,69,41,-10,-1,"ORD","TVC",224,4,15,0,,0,0,0,0,0,0,"NO"
2007,7,27,5,1229,1229,1320,1322,"OO",5567,"N579SW",51,53,33,-2,0,"LAX","SAN",109,6,12,0,,0,0,0,0,0,0,"NO"
2007,7,27,5,1155,1200,1353,1412,"OO",6370,"N713SK",118,132,88,-19,-5,"ORD","OKC",693,5,25,0,,0,0,0,0,0,0,"NO"
2007,7,27,5,754,757,1108,1113,"OO",6512,"N765SK",134,136,121,-5,-3,"LAX","COS",833,3,10,0,,0,0,0,0,0,0,"NO"
2007,7,27,5,549,600,640,659,"OO",6791,"N973SW",51,59,34,-19,-11,"GRB","ORD",174,7,10,0,,0,0,0,0,0,0,"NO"
2007,7,28,6,945,937,1218,1213,"OO",3987,"N466SW",93,96,78,5,8,"GEG","SLC",546,6,9,0,,0,0,0,0,0,0,"NO"
2007,7,28,6,1259,1238,1412,1414,"OO",4031,"N611SK",133,156,116,-2,21,"MCI","SLC",919,7,10,0,,0,0,0,0,0,0,"YES"
2007,7,28,6,1143,1128,1302,1253,"OO",5785,"N295UX",79,85,64,9,15,"SFO","CEC",304,4,11,0,,0,0,0,0,0,0,"YES"
2007,7,28,6,1840,1850,1948,1947,"OO",6634,"N934SW",128,117,96,1,-10,"SGF","DEN",637,5,27,0,,0,0,0,0,0,0,"NO"
2007,7,29,7,1920,1919,2029,2015,"OO",5611,"N295UX",69,56,46,14,1,"LAX","SMX",135,3,20,0,,0,0,0,0,0,0,"NO"
2007,7,29,7,1320,1317,1444,1438,"OO",6515,"N913SW",84,81,60,6,3,"OAK","LAX",337,10,14,0,,0,0,0,0,0,0,"NO"
2007,7,30,1,1412,1400,1450,1445,"OO",5485,"N226SW",38,45,28,5,12,"PSP","LAX",110,1,9,0,,0,0,0,0,0,0,"NO"
2007,7,30,1,729,735,825,835,"OO",5572,"N237SW",56,60,40,-10,-6,"SFO","FAT",158,3,13,0,,0,0,0,0,0,0,"NO"
2007,7,30,1,1249,1246,1427,1427,"OO",6245,"N930SW",98,101,75,0,3,"LNK","ORD",466,9,14,0,,0,0,0,0,0,0,"NO"
2007,7,30,1,837,840,856,859,"OO",6655,"N763SK",79,79,40,-3,-3,"DAY","ORD",240,13,26,0,,0,0,0,0,0,0,"NO"
2007,7,31,2,601,614,717,755,"OO",3882,"N429SW",136,161,121,-38,-13,"TUL","SLC",926,5,10,0,,0,0,0,0,0,0,"NO"
2007,7,31,2,1540,1530,1557,1601,"OO",5825,"N774SK",77,91,55,-4,10,"CLE","ORD",316,5,17,0,,0,0,0,0,0,0,"NO"
2007,7,31,2,1205,1210,1323,1339,"OO",6744,"N701SK",78,89,59,-16,-5,"ORD","MCI",403,9,10,0,,0,0,0,0,0,0,"NO"
2007,7,22,7,1034,1010,1352,1405,"UA",1,"N215UA",498,535,483,-13,24,"ORD","HNL",4243,2,13,0,,0,0,0,0,0,0,"YES"
2007,7,29,7,2225,2150,849,818,"UA",42,"N213UA",384,388,356,31,35,"HNL","DEN",3365,3,25,0,,0,31,0,0,0,0,"YES"
2007,7,21,6,1646,1627,2241,2224,"UA",122,"N420UA",235,237,213,17,19,"LAX","ORD",1745,8,14,0,,0,0,0,0,0,17,"YES"
2007,7,16,1,1500,1500,1811,1816,"UA",181,"N579UA",371,376,354,-5,0,"BOS","SFO",2704,4,13,0,,0,0,0,0,0,0,"NO"
2007,7,15,7,1013,1022,1234,1232,"UA",191,"N435UA",261,250,225,2,-9,"EWR","DEN",1605,10,26,0,,0,0,0,0,0,0,"NO"
2007,7,5,4,1003,1006,1218,1227,"UA",212,"N371UA",75,81,59,-9,-3,"DEN","ICT",419,4,12,0,,0,0,0,0,0,0,"NO"
2007,7,7,6,1205,1205,1420,1423,"UA",355,"N538UA",255,258,233,-3,0,"ORD","SEA",1721,6,16,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,641,648,814,830,"UA",365,"N810UA",153,162,134,-16,-7,"DEN","SEA",1024,9,10,0,,0,0,0,0,0,0,"NO"
2007,7,5,4,1118,1119,1335,1355,"UA",404,"N326UA",77,96,62,-20,-1,"ORD","BUF",473,3,12,0,,0,0,0,0,0,0,"NO"
2007,7,31,2,1732,1715,2141,1950,"UA",409,"N571UA",369,275,208,111,17,"LGA","DEN",1619,5,156,0,,0,0,0,97,0,14,"YES"
2007,7,31,2,1952,1836,55,2339,"UA",416,"N369UA",183,183,161,76,76,"DEN","PIT",1290,7,15,0,,0,76,0,0,0,0,"YES"
2007,7,15,7,1837,1843,2008,2015,"UA",435,"N801UA",151,152,124,-7,-6,"DEN","OAK",957,10,17,0,,0,0,0,0,0,0,"NO"
2007,7,12,4,1622,1600,1915,1853,"UA",450,"N831UA",113,113,91,22,22,"DEN","DFW",641,9,13,0,,0,0,22,0,0,0,"YES"
2007,7,20,5,1929,1904,2152,2137,"UA",463,"N332UA",143,153,129,15,25,"MSY","ORD",837,6,8,0,,0,0,0,0,0,15,"YES"
2007,7,26,4,1519,1248,1605,1343,"UA",523,"N336UA",106,115,85,142,151,"DFW","DEN",641,3,18,0,,0,30,0,0,0,112,"YES"
2007,7,8,7,615,600,735,721,"UA",586,"N371UA",80,81,65,14,15,"BIL","DEN",455,6,9,0,,0,0,0,0,0,0,"YES"
2007,7,10,2,1944,1950,2121,2118,"UA",587,"N511UA",97,88,69,3,-6,"SFO","SNA",372,14,14,0,,0,0,0,0,0,0,"NO"
2007,7,1,7,1050,1006,1321,1241,"UA",590,"N924UA",91,95,77,40,44,"DEN","MCI",533,4,10,0,,0,10,0,0,0,30,"YES"
2007,7,22,7,1736,1740,1831,1903,"UA",597,"N922UA",115,143,97,-32,-4,"RDU","ORD",647,9,9,0,,0,0,0,0,0,0,"NO"
2007,7,11,3,856,900,1201,1210,"UA",674,"N314UA",125,130,104,-9,-4,"ORD","LGA",733,6,15,0,,0,0,0,0,0,0,"NO"
2007,7,9,1,810,810,1141,1159,"UA",682,"N528UA",151,169,137,-18,0,"JAC","ORD",1162,3,11,0,,0,0,0,0,0,0,"NO"
2007,7,31,2,555,600,637,657,"UA",705,"N652UA",102,117,80,-20,-5,"IAD","ORD",589,9,13,0,,0,0,0,0,0,0,"NO"
2007,7,15,7,816,819,1358,1410,"UA",722,"N594UA",222,231,204,-12,-3,"PDX","ORD",1739,10,8,0,,0,0,0,0,0,0,"NO"
2007,7,29,7,1424,1409,2003,1949,"UA",736,"N527UA",279,280,265,14,15,"ANC","SFO",2018,5,9,0,,0,0,0,0,0,0,"YES"
2007,7,13,5,1307,1316,1428,1439,"UA",752,"N914UA",81,83,60,-11,-9,"SAN","SFO",447,9,12,0,,0,0,0,0,0,0,"NO"
2007,7,6,5,1633,1644,1649,1717,"UA",753,"N327UA",76,93,58,-28,-11,"CLE","ORD",316,9,9,0,,0,0,0,0,0,0,"NO"
2007,7,24,2,2302,2030,101,2228,"UA",764,"N836UA",119,118,86,153,152,"SFO","SEA",679,4,29,0,,0,152,0,1,0,0,"YES"
2007,7,3,2,946,945,1307,1315,"UA",787,"N592UA",381,390,359,-8,1,"ORD","ANC",2846,5,17,0,,0,0,0,0,0,0,"NO"
2007,7,31,2,956,1003,1055,1114,"UA",793,"N830UA",119,131,95,-19,-7,"CLT","ORD",599,9,15,0,,0,0,0,0,0,0,"NO"
2007,7,17,2,820,824,958,1005,"UA",869,"N675UA",158,161,140,-7,-4,"DEN","SFO",967,3,15,0,,0,0,0,0,0,0,"NO"
2007,7,27,5,1757,1740,2117,1926,"UA",903,"N774UA",320,226,219,111,17,"IAD","DEN",1452,11,90,0,,0,0,17,94,0,0,"YES"
2007,7,26,4,2157,2146,8,1,"UA",925,"N536UA",311,315,275,7,11,"IAD","LAX",2288,6,30,0,,0,0,0,0,0,0,"NO"
2007,7,30,1,1603,1558,1839,1832,"UA",948,"N329UA",96,94,80,7,5,"DEN","OKC",495,6,10,0,,0,0,0,0,0,0,"NO"
2007,7,24,2,1357,1401,2004,2000,"UA",998,"N853UA",247,239,226,4,-4,"SMF","ORD",1781,10,11,0,,0,0,0,0,0,0,"NO"
2007,7,28,6,633,624,924,920,"UA",1020,"N827UA",111,116,88,4,9,"ORD","ALB",723,3,20,0,,0,0,0,0,0,0,"NO"
2007,7,28,6,947,950,1151,1131,"UA",1103,"N328UA",184,161,124,20,-3,"ORD","DEN",888,6,54,0,,0,0,0,20,0,0,"NO"
2007,7,29,7,1209,1109,1801,1659,"UA",1110,"N579UA",232,230,199,62,60,"SEA","ORD",1721,11,22,0,,0,0,0,7,0,55,"YES"
2007,7,23,1,2314,2319,459,504,"UA",1118,"N432UA",225,225,214,-5,-5,"PDX","ORD",1739,3,8,0,,0,0,0,0,0,0,"NO"
2007,7,26,4,1643,1548,1756,1659,"UA",1131,"N315UA",133,131,91,57,55,"ATL","ORD",606,7,35,0,,0,0,0,4,0,53,"YES"
2007,7,30,1,1035,1035,1410,1411,"UA",1404,"N473UA",155,156,135,-1,0,"DEN","MSY",1062,4,16,0,,0,0,0,0,0,0,"NO"
2007,7,29,7,950,954,1239,1253,"UA",1406,"N469UA",109,119,86,-14,-4,"LAS","DEN",629,4,19,0,,0,0,0,0,0,0,"NO"
2007,7,18,3,1451,1428,1547,1519,"UA",1411,"N469UA",116,111,88,28,23,"DEN","PHX",602,6,22,0,,0,23,0,5,0,0,"YES"
2007,7,25,3,2101,1945,2150,2036,"UA",1417,"N479UA",109,111,84,74,76,"DEN","PHX",602,9,16,0,,0,74,0,0,0,0,"YES"
2007,7,5,4,1553,1535,1734,1730,"UA",1437,"N487UA",101,115,86,4,18,"PHX","SFO",651,5,10,0,,0,0,0,0,0,0,"YES"
2007,7,8,7,930,928,1033,1038,"UA",1461,"N470UA",123,130,109,-5,2,"DEN","ONT",819,4,10,0,,0,0,0,0,0,0,"NO"
2007,7,3,2,1148,1155,1322,1345,"UA",1463,"N453UA",214,230,194,-23,-7,"ORD","LAS",1515,8,12,0,,0,0,0,0,0,0,"NO"
2007,7,16,1,2016,1835,203,27,"UA",1470,"N480UA",227,232,206,96,101,"DEN","MIA",1709,6,15,0,,0,96,0,0,0,0,"YES"
2007,7,6,5,1703,1525,2026,1826,"UA",1488,"N444UA",143,121,92,120,98,"LAS","DEN",629,10,41,0,,0,37,0,22,0,61,"YES"
2007,7,6,5,1727,1655,1858,1840,"UA",1497,"N487UA",211,225,195,18,32,"ORD","PHX",1440,5,11,0,,0,3,0,0,0,15,"YES"
2007,7,3,2,1301,1305,2022,2046,"UA",1569,"N448UA",261,281,239,-24,-4,"LAS","IAD",2066,8,14,0,,0,0,0,0,0,0,"NO"
2007,7,15,7,551,600,737,754,"UA",1579,"N469UA",106,114,90,-17,-9,"PHX","SFO",651,4,12,0,,0,0,0,0,0,0,"NO"
2007,7,2,1,1124,1126,2007,1934,"US",50,"N605AW",343,308,280,33,-2,"LAS","JFK",2248,28,35,0,,0,0,0,33,0,0,"NO"
2007,7,3,2,845,845,1602,1607,"US",634,"N833AW",257,262,227,-5,0,"PHX","RDU",1891,15,15,0,,0,0,0,0,0,0,"NO"
2007,7,6,5,2000,2002,2203,2212,"US",579,"N622AW",123,130,110,-9,-2,"PDX","LAS",762,6,7,0,,0,0,0,0,0,0,"NO"
2007,7,7,6,1920,1917,2158,2154,"US",94,"N668AW",158,157,138,4,3,"PHX","PDX",1009,4,16,0,,0,0,0,0,0,0,"NO"
2007,7,8,7,2004,1950,2224,2217,"US",193,"N311AW",140,147,125,7,14,"SEA","LAS",866,2,13,0,,0,0,0,0,0,0,"NO"
2007,7,9,1,9,2359,237,237,"US",298,"N315AW",148,158,115,0,10,"LAS","SEA",866,8,25,0,,0,0,0,0,0,0,"NO"
2007,7,12,4,556,600,740,752,"US",274,"N809AW",104,112,90,-12,-4,"SMF","PHX",647,4,10,0,,0,0,0,0,0,0,"NO"
2007,7,15,7,718,720,926,910,"US",647,"N809AW",308,290,245,16,-2,"DCA","PHX",1979,51,12,0,,0,0,0,16,0,0,"NO"
2007,7,16,1,1138,1141,1306,1314,"US",160,"N834AW",88,93,59,-8,-3,"LAS","SJC",386,6,23,0,,0,0,0,0,0,0,"NO"
2007,7,17,2,1947,1917,2216,2155,"US",94,"N658AW",149,158,129,21,30,"PHX","PDX",1009,3,17,0,,0,15,0,0,0,6,"YES"
2007,7,18,3,2255,2259,733,743,"US",144,"N909AW",338,344,318,-10,-4,"KOA","PHX",2860,9,11,0,,0,0,0,0,0,0,"NO"
2007,7,18,3,743,747,859,905,"US",641,"N812AW",76,78,51,-6,-4,"PHX","ONT",325,7,18,0,,0,0,0,0,0,0,"NO"
2007,7,21,6,1323,1325,1427,1436,"US",196,"N801AW",64,71,48,-9,-2,"PHX","SAN",304,2,14,0,,0,0,0,0,0,0,"NO"
2007,7,21,6,1011,800,1301,1049,"US",259,"N601AW",170,169,142,132,131,"SEA","PHX",1107,7,21,0,,0,131,0,1,0,0,"YES"
2007,7,22,7,1917,1837,2101,2020,"US",640,"N308AW",104,103,90,41,40,"RNO","PHX",601,5,9,0,,0,30,0,1,0,10,"YES"
2007,7,24,2,925,931,1100,1054,"US",330,"N160AW",95,83,59,6,-6,"LAX","PHX",370,10,26,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,2054,2010,2134,2052,"US",192,"N175AW",160,162,133,42,44,"IAH","PHX",1009,11,16,0,,0,0,0,0,0,42,"YES"
2007,7,30,1,2029,2025,2200,2152,"US",391,"N305AW",91,87,79,8,4,"SJC","LAS",386,5,7,0,,0,0,0,0,0,0,"NO"
2007,7,2,1,1526,1510,1637,1628,"US",1675,"N762US",71,78,53,9,16,"DCA","CLT",331,5,13,0,,0,0,0,0,0,0,"YES"
2007,7,2,1,635,630,742,745,"US",1812,"N944UW",67,75,51,-3,5,"PHL","BOS",280,5,11,0,,0,0,0,0,0,0,"NO"
2007,7,3,2,2217,2215,613,627,"US",1500,"N103US",296,312,281,-14,2,"SAN","PHL",2369,5,10,0,,0,0,0,0,0,0,"NO"
2007,7,4,3,1152,1200,1408,1434,"US",1647,"N712US",136,154,121,-26,-8,"PHL","PBI",951,3,12,0,,0,0,0,0,0,0,"NO"
2007,7,7,6,648,700,751,809,"US",963,"N517AU",63,69,47,-18,-12,"ORF","CLT",290,5,11,0,,0,0,0,0,0,0,"NO"
2007,7,12,4,804,755,1006,1006,"US",1653,"N123UW",122,131,94,0,9,"CLT","BOS",728,5,23,0,,0,0,0,0,0,0,"NO"
2007,7,16,1,1646,1617,1921,1900,"US",1636,"N515AU",95,103,78,21,29,"STL","CLT",575,5,12,0,,0,9,0,0,0,12,"YES"
2007,7,17,2,1404,1300,1506,1401,"US",904,"N105UW",122,121,91,65,64,"CLT","ORD",599,3,28,0,,0,0,0,65,0,0,"YES"
2007,7,17,2,734,740,841,901,"US",1804,"N724UW",67,81,53,-20,-6,"PIT","LGA",335,3,11,0,,0,0,0,0,0,0,"NO"
2007,7,20,5,746,740,844,838,"US",1914,"N430US",118,118,98,6,6,"CLT","ORD",599,8,12,0,,0,0,0,0,0,0,"NO"
2007,7,23,1,1534,1535,1708,1654,"US",1657,"N764US",94,79,60,14,-1,"DCA","CLT",331,6,28,0,,0,0,0,0,0,0,"NO"
2007,7,24,2,1138,1140,1517,1528,"US",1040,"N927UW",219,228,195,-11,-2,"CLT","STT",1520,6,18,0,,0,0,0,0,0,0,"NO"
2007,7,24,2,1430,1415,1551,1537,"US",739,"N948UW",81,82,53,14,15,"PHL","BOS",280,13,15,0,,0,0,0,0,0,0,"YES"
2007,7,25,3,2045,2030,2224,2226,"US",1606,"N730US",99,116,70,-2,15,"PHL","DTW",453,5,24,0,,0,0,0,0,0,0,"YES"
2007,7,27,5,741,745,917,903,"US",1551,"N717UW",276,258,219,14,-4,"PIT","PHX",1813,47,10,0,,0,0,0,0,0,0,"NO"
2007,7,28,6,2249,2205,25,2357,"US",959,"N932UW",96,112,80,28,44,"CLT","FLL",631,5,11,0,,0,28,0,0,0,0,"YES"
2007,7,29,7,1631,1335,1924,1610,"US",1601,"N427US",173,155,133,194,176,"PHL","TPA",920,4,36,0,,0,112,0,18,0,64,"YES"
2007,7,31,2,1157,1201,1304,1320,"US",1249,"N433US",67,79,51,-16,-4,"BDL","DCA",313,10,6,0,,0,0,0,0,0,0,"NO"
2007,7,1,7,844,845,938,945,"WN",2121,"N794SW",54,60,42,-7,-1,"LAS","BUR",223,2,10,0,,0,0,0,0,0,0,"NO"
2007,7,19,4,1144,1005,1412,1227,"DL",1278,"N927DA",148,142,108,105,99,"ATL","EWR",745,7,33,0,,0,0,0,105,0,0,"YES"
2007,7,19,4,2344,2330,702,646,"DL",1860,"N626DL",258,256,238,16,14,"SFO","CVG",2036,6,14,0,,0,0,0,2,0,14,"NO"
2007,7,20,5,1630,1625,1834,1830,"DL",67,"N6705Y",304,305,279,4,5,"ATL","PDX",2172,6,19,0,,0,0,0,0,0,0,"NO"
2007,7,20,5,1002,950,1149,1139,"DL",712,"N178DZ",107,109,77,10,12,"FLL","ATL",581,14,16,0,,0,0,0,0,0,0,"NO"
2007,7,20,5,737,740,1012,1026,"DL",1417,"N975DL",155,166,134,-14,-3,"TPA","JFK",1005,10,11,0,,0,0,0,0,0,0,"NO"
2007,7,21,6,1557,1600,1725,1731,"DL",96,"N620DL",88,91,65,-6,-3,"MCO","ATL",403,12,11,0,,0,0,0,0,0,0,"NO"
2007,7,21,6,704,700,852,853,"DL",413,"N920DE",108,113,85,-1,4,"DCA","ATL",547,12,11,0,,0,0,0,0,0,0,"NO"
2007,7,21,6,1613,1615,1609,1608,"DL",515,"N940DL",56,53,31,1,-2,"ATL","BHM",134,3,22,0,,0,0,0,0,0,0,"NO"
2007,7,21,6,2002,1957,2106,2115,"DL",1514,"N946DL",64,78,47,-9,5,"ATL","LEX",303,5,12,0,,0,0,0,0,0,0,"NO"
2007,7,23,1,2206,2205,624,612,"DL",1805,"N900PC",318,307,275,12,1,"LAX","FLL",2342,4,39,0,,0,0,0,0,0,0,"NO"
2007,7,23,1,1435,1430,1751,1734,"DL",1857,"N997DL",196,184,168,17,5,"BOS","MCO",1121,9,19,0,,0,0,0,17,0,0,"NO"
2007,7,24,2,1231,1235,1957,1925,"DL",564,"N623DL",266,230,216,32,-4,"PHX","ATL",1587,15,35,0,,0,0,0,32,0,0,"NO"
2007,7,24,2,1407,1408,2154,2154,"DL",782,"N6709",287,286,266,0,-1,"PDX","ATL",2172,10,11,0,,0,0,0,0,0,0,"NO"
2007,7,24,2,2007,1959,2113,2057,"DL",1046,"N3769L",66,58,34,16,8,"ATL","TYS",152,5,27,0,,0,0,0,8,0,8,"NO"
2007,7,24,2,1512,1445,1629,1605,"DL",1440,"N687DL",77,80,58,24,27,"ATL","CVG",373,6,13,0,,0,15,0,0,0,9,"YES"
2007,7,24,2,1227,1227,1241,1233,"DL",1616,"N941DL",74,66,48,8,0,"ATL","BNA",214,12,14,0,,0,0,0,0,0,0,"NO"
2007,7,25,3,2008,2000,2208,2152,"DL",1176,"N962DL",120,112,89,16,8,"MIA","ATL",595,15,16,0,,0,0,0,8,0,8,"NO"
2007,7,25,3,1407,1359,1516,1457,"DL",1636,"N937DL",69,58,34,19,8,"TYS","ATL",152,10,25,0,,0,8,0,11,0,0,"NO"
